91	-0.00013841156	91:-0.00013841156;25:-9.14437199
17549	-0.0194803346	17549:-0.0194803346;4277:-4.88059282
91	-2.81337889e-05	91:-2.81337889e-05;25:-10.6868162
746	-0.0134605831	746:-0.0134605831;94332:-5.20576143
16077	-0.330991983	16077:-0.330991983;14641:-1.52663445
91	-0.00014663818	91:-0.00014663818;25:-9.12646484
198	-0.00108288729	198:-0.00108288729;271:-6.89841604
91	-9.53678864e-06	91:-9.53678864e-06;77719:-13.0180836
220	-0.00366787403	220:-0.00366787403;256:-6.4944706
16	-0.0520110801	16:-0.0520110801;15:-3.13177633
735	-0.000724995625	735:-0.000724995625;13:-8.30875397
4336	-0.310118407	4336:-0.310118407;1510:-2.02639079
357	-0.00995255541	357:-0.00995255541;2972:-5.72442245
735	-0.240432486	735:-0.240432486;220:-2.14858031
498	-0.153967932	498:-0.153967932;74988:-2.86414051
32	-0.00489537138	32:-0.00489537138;357:-5.57462978
60	-0.0024244946	60:-0.0024244946;735:-6.7347393
735	-0.00596810551	735:-0.00596810551;1638:-6.14479446
198	-0.000150334221	198:-0.000150334221;4336:-10.1221352
91	-5.36443258e-06	91:-5.36443258e-06;735:-12.4377384
220	-2.55111136e-05	220:-2.55111136e-05;256:-11.1764059
17	-4.20817632e-05	17:-4.20817632e-05;16:-10.3670311
735	-7.03337264e-06	735:-7.03337264e-06;256:-12.8085814
4336	-0.00012136242	4336:-0.00012136242;2341:-9.74423695
417	-0.000399848272	417:-0.000399848272;357:-8.2778368
735	-0.000101809914	735:-0.000101809914;220:-9.92993832
498	-0.000217163295	498:-0.000217163295;176217:-9.71115685
32	-0.0782328472	32:-0.0782328472;33:-2.58874226
11	-0.00653142203	11:-0.00653142203;7904:-5.23199129
417	-0.000499850255	417:-0.000499850255;357:-7.75011826
60	-0.000133404086	60:-0.000133404086;735:-9.915905
735	-0.000180558767	735:-0.000180558767;11069:-9.79536915
198	-7.62942364e-06	198:-7.62942364e-06;271:-12.4094486
91	-2.45574156e-05	91:-2.45574156e-05;735:-10.7329788
220	-1.2874686e-05	220:-1.2874686e-05;256:-11.6628733
18	-1.50204833e-05	18:-1.50204833e-05;17:-12.1140938
735	-5.60285253e-06	735:-5.60285253e-06;256:-12.6768093
4336	-3.54057847e-05	4336:-3.54057847e-05;2341:-11.8231936
351	-6.5209606e-05	351:-6.5209606e-05;417:-10.2176018
735	-0.000122077763	735:-0.000122077763;91:-9.4480629
498	-4.80424969e-05	498:-4.80424969e-05;176217:-10.8702793
32	-0.000389950001	32:-0.000389950001;33:-8.45294094
11	-7.15258284e-06	11:-7.15258284e-06;7904:-12.3552771
417	-0.000126608284	417:-0.000126608284;351:-9.01568699
11	-3.57628505e-06	11:-3.57628505e-06;60:-12.9230709
351	-6.5565323e-06	351:-6.5565323e-06;417:-12.6250448
60	-1.1205736e-05	60:-1.1205736e-05;735:-12.3504238
735	-0.000100498481	735:-0.000100498481;45881:-10.1437273
198	-8.53574966e-05	198:-8.53574966e-05;271:-9.52241135
91	-6.1275452e-05	91:-6.1275452e-05;735:-10.2064896
220	-0.000675906602	220:-0.000675906602;2972:-7.83770609
19	-0.000224794378	19:-0.000224794378;20:-9.51690674
735	-0.000148188119	735:-0.000148188119;13:-9.72578907
2341	-0.0249051601	2341:-0.0249051601;2972:-3.74235249
735	-0.32662642	735:-0.32662642;262:-1.98865187
498	-0.0116230175	498:-0.0116230175;220:-5.90506124
32	-0.0785900578	32:-0.0785900578;33:-2.8967607
11	-0.00161396503	11:-0.00161396503;60:-6.53513193
417	-0.0115201492	417:-0.0115201492;351:-4.47610855
60	-0.0637943	60:-0.0637943;11:-2.85952115
735	-0.0891407877	735:-0.0891407877;318:-3.5951488
198	-0.00236313394	198:-0.00236313394;735:-7.47285843
91	-6.91437817e-05	91:-6.91437817e-05;262:-10.8804007
220	-0.00081649964	220:-0.00081649964;256:-7.93368912
20	-0.00036699354	20:-0.00036699354;19:-8.6941843
735	-5.90103409e-05	735:-5.90103409e-05;256:-10.8856926
4336	-0.000841375382	4336:-0.000841375382;2341:-7.90847254
414	-0.000652108574	414:-0.000652108574;351:-8.06576538
735	-0.000574157515	735:-0.000574157515;220:-8.14332008
498	-7.12896945e-05	498:-7.12896945e-05;176217:-11.008872
32	-0.00679537561	32:-0.00679537561;33:-5.41608763
11	-1.09673147e-05	11:-1.09673147e-05;7904:-12.5980797
417	-0.024939809	417:-0.024939809;414:-3.72405553
11	-0.00010026004	11:-0.00010026004;60:-9.68268299
414	-0.0010553801	414:-0.0010553801;351:-6.8917985
60	-2.30076585e-05	60:-2.30076585e-05;11:-11.5476036
735	-8.16616957e-05	735:-8.16616957e-05;45881:-10.7550602
198	-8.82152654e-06	198:-8.82152654e-06;271:-12.3368864
91	-2.46766267e-05	91:-2.46766267e-05;735:-10.9223728
220	-1.40667953e-05	220:-1.40667953e-05;256:-12.5205755
21	-1.15633684e-05	21:-1.15633684e-05;20:-11.962822
735	-3.25446672e-05	735:-3.25446672e-05;594:-11.3855801
4336	-3.68363471e-05	4336:-3.68363471e-05;5436:-11.6772757
458	-0.000260685076	458:-0.000260685076;351:-8.68160343
735	-2.32460825e-05	735:-2.32460825e-05;220:-11.2684097
498	-1.1205736e-05	498:-1.1205736e-05;176217:-12.6473427
