block	first_line	last_line	terminator	instructions	valu	vmem	lds	salu	waitcnt	longest_valu_chain	max_vmem_in_flight	max_lgkm_in_flight	vmcnt_arguments	lgkmcnt_arguments
33	1087	1094	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
34	1096	1096	-	1	0	0	0	1	0	0	0	0	-	-
35	1098	1101	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
36	1103	1111	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
37	1113	1114	-	2	1	0	0	1	0	1	0	0	-	-
38	1116	1117	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
39	1119	1126	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
40	1128	1128	-	1	0	0	0	1	0	0	0	0	-	-
41	1130	1133	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
42	1135	1143	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
43	1145	1146	-	2	1	0	0	1	0	1	0	0	-	-
44	1148	1149	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
45	1151	1158	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
46	1160	1160	-	1	0	0	0	1	0	0	0	0	-	-
47	1162	1165	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
48	1167	1175	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
49	1177	1178	-	2	1	0	0	1	0	1	0	0	-	-
50	1180	1181	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
51	1183	1190	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
52	1192	1192	-	1	0	0	0	1	0	0	0	0	-	-
53	1194	1197	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
54	1199	1206	s_branch	8	2	0	0	4	2	2	0	1	-	0,0
55	1208	1208	-	1	1	0	0	0	0	1	0	0	-	-
56	1210	1211	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
57	1213	1218	-	6	1	0	0	3	2	1	0	1	-	0,0
58	1220	1222	s_branch	3	0	1	0	2	0	0	0	0	-	-
59	1224	1225	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
60	1227	1230	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
61	1232	1295	s_branch	64	15	0	0	49	0	5	0	0	-	-
62	1297	1297	-	1	0	0	0	1	0	0	0	0	-	-
63	1299	1321	-	23	20	0	0	3	0	5	0	0	-	-
64	1323	1324	-	2	1	0	0	1	0	1	0	0	-	-
65	1326	1327	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
66	1329	1364	s_cbranch_scc0	36	20	4	0	7	5	5	4	1	3,2,1,0	0
67	1366	1456	s_cbranch_scc0	91	75	4	0	7	5	12	4	1	3,2,1,0	0
68	1458	1545	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
69	1547	1634	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
70	1636	1723	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
71	1725	1812	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
72	1814	1901	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
73	1903	1990	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
74	1992	2077	-	86	73	4	0	5	4	12	4	0	3,2,1,0	-
75	2079	2080	s_branch	2	1	0	0	1	0	1	0	0	-	-
76	2082	2085	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
77	2087	2104	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
78	2106	2123	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
79	2125	2142	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
80	2144	2161	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
81	2163	2180	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
82	2182	2199	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
83	2201	2218	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
84	2220	2236	-	17	9	0	0	8	0	8	0	0	-	-
85	2238	2238	-	1	1	0	0	0	0	1	0	0	-	-
86	2240	2240	-	1	1	0	0	0	0	1	0	0	-	-
87	2242	2242	-	1	1	0	0	0	0	1	0	0	-	-
88	2244	2244	-	1	1	0	0	0	0	1	0	0	-	-
89	2246	2246	-	1	1	0	0	0	0	1	0	0	-	-
90	2248	2248	-	1	1	0	0	0	0	1	0	0	-	-
91	2250	2250	-	1	1	0	0	0	0	1	0	0	-	-
92	2252	2254	s_cbranch_execz	3	0	0	0	3	0	0	0	0	-	-
93	2256	2257	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
94	2259	2270	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
95	2272	2272	-	1	0	0	0	1	0	0	0	0	-	-
96	2274	2275	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
97	2277	2288	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
98	2290	2290	-	1	0	0	0	1	0	0	0	0	-	-
99	2292	2301	s_cbranch_scc0	10	0	1	0	8	1	0	0	1	-	0
100	2303	2304	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
101	2306	2313	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
102	2315	2315	-	1	0	0	0	1	0	0	0	0	-	-
103	2317	2318	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
104	2320	2327	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
105	2329	2329	-	1	0	0	0	1	0	0	0	0	-	-
106	2331	2334	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
107	2336	2337	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
108	2339	2346	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
109	2348	2348	-	1	0	0	0	1	0	0	0	0	-	-
110	2350	2351	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
111	2353	2360	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
112	2362	2362	-	1	0	0	0	1	0	0	0	0	-	-
113	2364	2367	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
114	2369	2370	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
115	2372	2379	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
116	2381	2381	-	1	0	0	0	1	0	0	0	0	-	-
117	2383	2384	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
118	2386	2393	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
119	2395	2395	-	1	0	0	0	1	0	0	0	0	-	-
120	2397	2400	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
121	2402	2403	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
122	2405	2412	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
123	2414	2414	-	1	0	0	0	1	0	0	0	0	-	-
124	2416	2417	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
125	2419	2426	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
126	2428	2428	-	1	0	0	0	1	0	0	0	0	-	-
127	2430	2433	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
128	2435	2436	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
129	2438	2445	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
130	2447	2447	-	1	0	0	0	1	0	0	0	0	-	-
131	2449	2450	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
132	2452	2459	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
133	2461	2461	-	1	0	0	0	1	0	0	0	0	-	-
134	2463	2466	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
135	2468	2469	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
136	2471	2478	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
137	2480	2480	-	1	0	0	0	1	0	0	0	0	-	-
138	2482	2483	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
139	2485	2492	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
140	2494	2494	-	1	0	0	0	1	0	0	0	0	-	-
141	2496	2499	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
142	2501	2502	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
143	2504	2509	-	6	1	0	0	3	2	1	0	1	-	0,0
144	2511	2512	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
145	2514	2519	-	6	1	0	0	3	2	1	0	1	-	0,0
146	2521	2522	-	2	0	1	0	1	0	0	0	0	-	-
147	2524	2524	s_endpgm	1	0	0	0	0	0	0	0	0	-	-
