block	first_line	last_line	terminator	instructions	valu	vmem	lds	salu	waitcnt	longest_valu_chain	max_vmem_in_flight	max_lgkm_in_flight	vmcnt_arguments	lgkmcnt_arguments
34	1067	1070	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
35	1072	1080	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
36	1082	1083	-	2	1	0	0	1	0	1	0	0	-	-
37	1085	1086	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
38	1088	1095	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
39	1097	1097	-	1	0	0	0	1	0	0	0	0	-	-
40	1099	1102	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
41	1104	1112	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
42	1114	1115	-	2	1	0	0	1	0	1	0	0	-	-
43	1117	1118	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
44	1120	1127	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
45	1129	1129	-	1	0	0	0	1	0	0	0	0	-	-
46	1131	1134	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
47	1136	1144	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
48	1146	1147	-	2	1	0	0	1	0	1	0	0	-	-
49	1149	1150	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
50	1152	1159	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
51	1161	1161	-	1	0	0	0	1	0	0	0	0	-	-
52	1163	1166	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
53	1168	1175	s_branch	8	2	0	0	4	2	2	0	1	-	0,0
54	1177	1177	-	1	1	0	0	0	0	1	0	0	-	-
55	1179	1180	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
56	1182	1187	-	6	1	0	0	3	2	1	0	1	-	0,0
57	1189	1191	s_branch	3	0	1	0	2	0	0	0	0	-	-
58	1193	1194	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
59	1196	1199	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
60	1201	1264	s_branch	64	15	0	0	49	0	5	0	0	-	-
61	1266	1266	-	1	0	0	0	1	0	0	0	0	-	-
62	1268	1289	-	22	19	0	0	3	0	5	0	0	-	-
63	1291	1292	-	2	1	0	0	1	0	1	0	0	-	-
64	1294	1295	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
65	1297	1332	s_cbranch_scc0	36	20	4	0	7	5	5	4	1	3,2,1,0	0
66	1334	1420	s_cbranch_scc0	87	73	3	0	7	4	12	3	1	2,1,0	0
67	1422	1505	s_cbranch_scc0	84	72	3	0	6	3	12	3	0	2,1,0	-
68	1507	1590	s_cbranch_scc0	84	72	3	0	6	3	12	3	0	2,1,0	-
69	1592	1675	s_cbranch_scc0	84	72	3	0	6	3	12	3	0	2,1,0	-
70	1677	1760	s_cbranch_scc0	84	72	3	0	6	3	12	3	0	2,1,0	-
71	1762	1845	s_cbranch_scc0	84	72	3	0	6	3	12	3	0	2,1,0	-
72	1847	1930	s_cbranch_scc0	84	72	3	0	6	3	12	3	0	2,1,0	-
73	1932	2013	-	82	72	3	0	4	3	12	3	0	2,1,0	-
74	2015	2016	s_branch	2	1	0	0	1	0	1	0	0	-	-
75	2018	2021	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
76	2023	2040	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
77	2042	2059	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
78	2061	2078	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
79	2080	2097	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
80	2099	2116	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
81	2118	2135	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
82	2137	2154	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
83	2156	2172	-	17	9	0	0	8	0	8	0	0	-	-
84	2174	2174	-	1	1	0	0	0	0	1	0	0	-	-
85	2176	2176	-	1	1	0	0	0	0	1	0	0	-	-
86	2178	2178	-	1	1	0	0	0	0	1	0	0	-	-
87	2180	2180	-	1	1	0	0	0	0	1	0	0	-	-
88	2182	2182	-	1	1	0	0	0	0	1	0	0	-	-
89	2184	2184	-	1	1	0	0	0	0	1	0	0	-	-
90	2186	2186	-	1	1	0	0	0	0	1	0	0	-	-
91	2188	2190	s_cbranch_execz	3	0	0	0	3	0	0	0	0	-	-
92	2192	2193	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
93	2195	2206	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
94	2208	2208	-	1	0	0	0	1	0	0	0	0	-	-
95	2210	2211	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
96	2213	2224	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
97	2226	2226	-	1	0	0	0	1	0	0	0	0	-	-
98	2228	2237	s_cbranch_scc0	10	0	1	0	8	1	0	0	1	-	0
99	2239	2240	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
100	2242	2249	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
101	2251	2251	-	1	0	0	0	1	0	0	0	0	-	-
102	2253	2254	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
103	2256	2263	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
104	2265	2265	-	1	0	0	0	1	0	0	0	0	-	-
105	2267	2270	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
106	2272	2273	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
107	2275	2282	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
108	2284	2284	-	1	0	0	0	1	0	0	0	0	-	-
109	2286	2287	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
110	2289	2296	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
111	2298	2298	-	1	0	0	0	1	0	0	0	0	-	-
112	2300	2303	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
113	2305	2306	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
114	2308	2315	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
115	2317	2317	-	1	0	0	0	1	0	0	0	0	-	-
116	2319	2320	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
117	2322	2329	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
118	2331	2331	-	1	0	0	0	1	0	0	0	0	-	-
119	2333	2336	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
120	2338	2339	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
121	2341	2348	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
122	2350	2350	-	1	0	0	0	1	0	0	0	0	-	-
123	2352	2353	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
124	2355	2362	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
125	2364	2364	-	1	0	0	0	1	0	0	0	0	-	-
126	2366	2369	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
127	2371	2372	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
128	2374	2381	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
129	2383	2383	-	1	0	0	0	1	0	0	0	0	-	-
130	2385	2386	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
131	2388	2395	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
132	2397	2397	-	1	0	0	0	1	0	0	0	0	-	-
133	2399	2402	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
134	2404	2405	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
135	2407	2414	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
136	2416	2416	-	1	0	0	0	1	0	0	0	0	-	-
137	2418	2419	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
138	2421	2428	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
139	2430	2430	-	1	0	0	0	1	0	0	0	0	-	-
140	2432	2435	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
141	2437	2438	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
142	2440	2445	-	6	1	0	0	3	2	1	0	1	-	0,0
143	2447	2448	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
144	2450	2455	-	6	1	0	0	3	2	1	0	1	-	0,0
145	2457	2458	-	2	0	1	0	1	0	0	0	0	-	-
146	2460	2460	s_endpgm	1	0	0	0	0	0	0	0	0	-	-
