block	first_line	last_line	terminator	instructions	valu	vmem	lds	salu	waitcnt	longest_valu_chain	max_vmem_in_flight	max_lgkm_in_flight	vmcnt_arguments	lgkmcnt_arguments
35	687	690	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
36	692	755	s_branch	64	15	0	0	49	0	5	0	0	-	-
37	757	757	-	1	0	0	0	1	0	0	0	0	-	-
38	759	775	-	17	14	0	0	3	0	5	0	0	-	-
39	777	778	-	2	1	0	0	1	0	1	0	0	-	-
40	780	781	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
41	783	818	s_cbranch_scc0	36	20	4	0	7	5	5	4	1	3,2,1,0	0
42	820	909	s_cbranch_scc0	90	74	4	0	7	5	12	4	1	3,2,1,0	0
43	911	996	s_cbranch_scc0	86	72	4	0	6	4	12	4	0	3,2,1,0	-
44	998	1083	s_cbranch_scc0	86	72	4	0	6	4	12	4	0	3,2,1,0	-
45	1085	1168	-	84	72	4	0	4	4	12	4	0	3,2,1,0	-
46	1170	1171	s_branch	2	1	0	0	1	0	1	0	0	-	-
47	1173	1176	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
48	1178	1195	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
49	1197	1214	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
50	1216	1233	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
51	1235	1251	-	17	9	0	0	8	0	8	0	0	-	-
52	1253	1253	-	1	1	0	0	0	0	1	0	0	-	-
53	1255	1255	-	1	1	0	0	0	0	1	0	0	-	-
54	1257	1257	-	1	1	0	0	0	0	1	0	0	-	-
55	1259	1261	s_cbranch_execz	3	0	0	0	3	0	0	0	0	-	-
56	1263	1264	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
57	1266	1277	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
58	1279	1279	-	1	0	0	0	1	0	0	0	0	-	-
59	1281	1282	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
60	1284	1295	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
61	1297	1297	-	1	0	0	0	1	0	0	0	0	-	-
62	1299	1308	s_cbranch_scc0	10	0	1	0	8	1	0	0	1	-	0
63	1310	1311	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
64	1313	1320	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
65	1322	1322	-	1	0	0	0	1	0	0	0	0	-	-
66	1324	1325	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
67	1327	1334	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
68	1336	1336	-	1	0	0	0	1	0	0	0	0	-	-
69	1338	1341	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
70	1343	1344	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
71	1346	1353	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
72	1355	1355	-	1	0	0	0	1	0	0	0	0	-	-
73	1357	1358	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
74	1360	1367	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
75	1369	1369	-	1	0	0	0	1	0	0	0	0	-	-
76	1371	1374	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
77	1376	1377	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
78	1379	1384	-	6	1	0	0	3	2	1	0	1	-	0,0
79	1386	1387	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
80	1389	1394	-	6	1	0	0	3	2	1	0	1	-	0,0
81	1396	1397	-	2	0	1	0	1	0	0	0	0	-	-
82	1399	1399	s_endpgm	1	0	0	0	0	0	0	0	0	-	-
