11	-3.45707531e-06	11:-3.45707531e-06;60:-12.6380291
220	-3.57627925e-07	220:-3.57627925e-07;2423:-15.8735237
20	-1.90735045e-06	20:-1.90735045e-06;17:-14.3656063
60	-0.00122962461	60:-0.00122962461;5491:-7.75180578
27653	-0.337904751	27653:-0.337904751;43143:-1.58520019
271	-0.015528461	271:-0.015528461;561:-5.54571056
13962	-0.52773571	13962:-0.52773571;332:-0.992053092
3991	-0.981611252	3991:-0.981611252;2972:-1.53183174
1697	-0.277689964	1697:-0.277689964;3130:-1.46762753
198	-0.131784827	198:-0.131784827;25:-2.25734377
71093	-1.08636439	71093:-1.08636439;332:-1.29902232
1272	-0.531770527	1272:-0.531770527;198:-1.16237438
198	-0.000210963088	198:-0.000210963088;58:-9.03647327
58	-0.0672601312	58:-0.0672601312;19:-4.02787542
19	-0.011975904	19:-0.011975904;220:-4.59926558
11	-0.000242202994	11:-0.000242202994;60:-8.50614357
220	-3.1829386e-05	220:-3.1829386e-05;670:-11.437726
24	-0.000640179962	24:-0.000640179962;220:-7.46857786
11	-1.52589055e-05	11:-1.52589055e-05;60:-11.1338959
220	-1.66893142e-06	220:-1.66893142e-06;498:-14.5134621
17	-3.07564696e-05	17:-3.07564696e-05;16:-11.6647835
11	-3.62402825e-05	11:-3.62402825e-05;60:-10.4453678
220	-1.90735045e-06	220:-1.90735045e-06;256:-14.7143974
22	-5.48377757e-05	22:-5.48377757e-05;18:-11.0444469
11	-4.72079919e-05	11:-4.72079919e-05;60:-9.97692585
220	-3.93391429e-06	220:-3.93391429e-06;498:-14.0649643
16	-6.437509e-05	16:-6.437509e-05;220:-11.0190763
11	-0.000171437656	11:-0.000171437656;60:-8.85596275
220	-8.34468483e-06	220:-8.34468483e-06;256:-13.099597
23	-2.43189916e-05	23:-2.43189916e-05;15:-11.8641443
11	-9.17915713e-06	11:-9.17915713e-06;60:-11.7650528
220	-1.19209358e-06	220:-1.19209358e-06;2423:-14.6766529
18	-9.29836824e-06	18:-9.29836824e-06;15:-13.0107765
11	-1.64510166e-05	11:-1.64510166e-05;21:-11.8055544
220	-1.19209358e-06	220:-1.19209358e-06;21:-14.8140459
21	-1.90735045e-06	21:-1.90735045e-06;20:-14.1248798
11	-3.0160405e-05	11:-3.0160405e-05;60:-10.4628239
220	-3.33786579e-06	220:-3.33786579e-06;60:-13.7386799
20	-1.4305125e-06	20:-1.4305125e-06;22:-15.0357866
60	-0.000172808795	60:-0.000172808795;1089:-9.13819408
198	-0.00147105125	198:-0.00147105125;220:-6.99142694
71093	-0.0171193779	71093:-0.0171193779;4232:-6.12052631
271	-0.219116345	271:-0.219116345;198:-1.62742627
4277	-0.475625187	4277:-0.475625187;332:-1.27641606
271	-0.00988495257	271:-0.00988495257;198:-4.62515354
13962	-0.296276927	13962:-0.296276927;794:-1.94398594
17561	-0.407534301	17561:-0.407534301;14392:-1.45110011
220	-0.00916134845	220:-0.00916134845;25:-5.39768839
16	-0.0100330468	16:-0.0100330468;17:-4.82983828
25	-0.0348862819	25:-0.0348862819;198:-3.57522678
6872	-0.061740797	6872:-0.061740797;328:-3.76144576
1396	-0.0356398039	1396:-0.0356398039;6983:-3.74308872
2315	-4.37507661e-05	2315:-4.37507661e-05;6149:-11.5393944
11	-0.673695505	11:-0.673695505;198:-0.772530437
3921	-0.0391795188	3921:-0.0391795188;1179:-3.56539035
5255	-0.502768874	5255:-0.502768874;1396:-1.48966157
3294	-0.0558989756	3294:-0.0558989756;835:-3.04723954
220	-0.000433598558	220:-0.000433598558;279:-8.05828762
16	-2.44382027e-05	16:-2.44382027e-05;20:-11.7926464
20	-0.000185685712	20:-0.000185685712;15:-9.2882967
11	-0.495803863	11:-0.495803863;198:-1.07376289
8472	-0.130410865	8472:-0.130410865;321:-2.90829635
279	-0.302262574	279:-0.302262574;2542:-1.35330319
2542	-0.00231223181	2542:-0.00231223181;1103:-6.91807985
314	-0.806955695	314:-0.806955695;11:-1.36054647
279	-0.00573680084	279:-0.00573680084;1428:-5.30746222
1428	-0.013586551	1428:-0.013586551;1103:-4.45452356
1103	-6.77131684e-05	1103:-6.77131684e-05;198:-11.1787844
11	-0.160631567	11:-0.160631567;198:-2.36638689
3269	-0.0132245198	3269:-0.0132245198;321:-4.98087978
34217	-0.0258427486	34217:-0.0258427486;279:-4.18209648
11	-0.090066649	11:-0.090066649;198:-2.83722091
31192	-0.0229815058	31192:-0.0229815058;321:-4.02704048
279	-0.00174418115	279:-0.00174418115;23856:-6.50348759
23856	-0.000442066143	23856:-0.000442066143;7776:-8.9276886
2315	-0.00170608773	2315:-0.00170608773;11:-6.58976078
494	-0.0458111204	494:-0.0458111204;11:-3.30457735
1396	-0.00077826262	1396:-0.00077826262;1754:-7.39018059
2315	-0.000690698682	2315:-0.000690698682;975:-7.37413406
11	-0.0403141417	11:-0.0403141417;198:-4.09104967
9637	-0.013027098	9637:-0.013027098;321:-4.63374329
279	-0.00163790537	279:-0.00163790537;11:-6.75786543
1103	-1.41860064e-05	1103:-1.41860064e-05;1287:-11.4184027
11	-0.118112393	11:-0.118112393;13:-2.68487906
8472	-0.0309709255	8472:-0.0309709255;321:-3.67650747
279	-0.000228967649	279:-0.000228967649;1698:-9.23272133
