block	first_line	last_line	terminator	instructions	valu	vmem	lds	salu	waitcnt	longest_valu_chain	max_vmem_in_flight	max_lgkm_in_flight	vmcnt_arguments	lgkmcnt_arguments
34	1088	1088	-	1	0	0	0	1	0	0	0	0	-	-
35	1090	1093	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
36	1095	1103	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
37	1105	1106	-	2	1	0	0	1	0	1	0	0	-	-
38	1108	1109	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
39	1111	1118	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
40	1120	1120	-	1	0	0	0	1	0	0	0	0	-	-
41	1122	1125	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
42	1127	1135	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
43	1137	1138	-	2	1	0	0	1	0	1	0	0	-	-
44	1140	1141	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
45	1143	1150	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
46	1152	1152	-	1	0	0	0	1	0	0	0	0	-	-
47	1154	1157	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
48	1159	1167	s_branch	9	2	0	0	5	2	2	0	1	-	0,0
49	1169	1170	-	2	1	0	0	1	0	1	0	0	-	-
50	1172	1173	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
51	1175	1182	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
52	1184	1184	-	1	0	0	0	1	0	0	0	0	-	-
53	1186	1189	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
54	1191	1198	s_branch	8	2	0	0	4	2	2	0	1	-	0,0
55	1200	1200	-	1	1	0	0	0	0	1	0	0	-	-
56	1202	1203	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
57	1205	1210	-	6	1	0	0	3	2	1	0	1	-	0,0
58	1212	1214	s_branch	3	0	1	0	2	0	0	0	0	-	-
59	1216	1217	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
60	1219	1222	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
61	1224	1287	s_branch	64	15	0	0	49	0	5	0	0	-	-
62	1289	1289	-	1	0	0	0	1	0	0	0	0	-	-
63	1291	1312	-	22	19	0	0	3	0	5	0	0	-	-
64	1314	1315	-	2	1	0	0	1	0	1	0	0	-	-
65	1317	1318	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
66	1320	1355	s_cbranch_scc0	36	20	4	0	7	5	5	4	1	3,2,1,0	0
67	1357	1447	s_cbranch_scc0	91	75	4	0	7	5	12	4	1	3,2,1,0	0
68	1449	1536	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
69	1538	1625	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
70	1627	1714	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
71	1716	1803	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
72	1805	1892	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
73	1894	1981	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
74	1983	2068	-	86	73	4	0	5	4	12	4	0	3,2,1,0	-
75	2070	2071	s_branch	2	1	0	0	1	0	1	0	0	-	-
76	2073	2076	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
77	2078	2095	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
78	2097	2114	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
79	2116	2133	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
80	2135	2152	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
81	2154	2171	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
82	2173	2190	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
83	2192	2209	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
84	2211	2227	-	17	9	0	0	8	0	8	0	0	-	-
85	2229	2229	-	1	1	0	0	0	0	1	0	0	-	-
86	2231	2231	-	1	1	0	0	0	0	1	0	0	-	-
87	2233	2233	-	1	1	0	0	0	0	1	0	0	-	-
88	2235	2235	-	1	1	0	0	0	0	1	0	0	-	-
89	2237	2237	-	1	1	0	0	0	0	1	0	0	-	-
90	2239	2239	-	1	1	0	0	0	0	1	0	0	-	-
91	2241	2241	-	1	1	0	0	0	0	1	0	0	-	-
92	2243	2245	s_cbranch_execz	3	0	0	0	3	0	0	0	0	-	-
93	2247	2248	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
94	2250	2261	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
95	2263	2263	-	1	0	0	0	1	0	0	0	0	-	-
96	2265	2266	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
97	2268	2279	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
98	2281	2281	-	1	0	0	0	1	0	0	0	0	-	-
99	2283	2292	s_cbranch_scc0	10	0	1	0	8	1	0	0	1	-	0
100	2294	2295	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
101	2297	2304	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
102	2306	2306	-	1	0	0	0	1	0	0	0	0	-	-
103	2308	2309	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
104	2311	2318	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
105	2320	2320	-	1	0	0	0	1	0	0	0	0	-	-
106	2322	2325	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
107	2327	2328	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
108	2330	2337	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
109	2339	2339	-	1	0	0	0	1	0	0	0	0	-	-
110	2341	2342	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
111	2344	2351	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
112	2353	2353	-	1	0	0	0	1	0	0	0	0	-	-
113	2355	2358	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
114	2360	2361	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
115	2363	2370	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
116	2372	2372	-	1	0	0	0	1	0	0	0	0	-	-
117	2374	2375	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
118	2377	2384	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
119	2386	2386	-	1	0	0	0	1	0	0	0	0	-	-
120	2388	2391	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
121	2393	2394	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
122	2396	2403	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
123	2405	2405	-	1	0	0	0	1	0	0	0	0	-	-
124	2407	2408	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
125	2410	2417	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
126	2419	2419	-	1	0	0	0	1	0	0	0	0	-	-
127	2421	2424	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
128	2426	2427	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
129	2429	2436	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
130	2438	2438	-	1	0	0	0	1	0	0	0	0	-	-
131	2440	2441	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
132	2443	2450	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
133	2452	2452	-	1	0	0	0	1	0	0	0	0	-	-
134	2454	2457	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
135	2459	2460	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
136	2462	2469	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
137	2471	2471	-	1	0	0	0	1	0	0	0	0	-	-
138	2473	2474	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
139	2476	2483	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
140	2485	2485	-	1	0	0	0	1	0	0	0	0	-	-
141	2487	2490	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
142	2492	2493	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
143	2495	2500	-	6	1	0	0	3	2	1	0	1	-	0,0
144	2502	2503	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
145	2505	2510	-	6	1	0	0	3	2	1	0	1	-	0,0
146	2512	2513	-	2	0	1	0	1	0	0	0	0	-	-
147	2515	2515	s_endpgm	1	0	0	0	0	0	0	0	0	-	-
