block	first_line	last_line	terminator	instructions	valu	vmem	lds	salu	waitcnt	longest_valu_chain	max_vmem_in_flight	max_lgkm_in_flight	vmcnt_arguments	lgkmcnt_arguments
35	692	695	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
36	697	760	s_branch	64	15	0	0	49	0	5	0	0	-	-
37	762	762	-	1	0	0	0	1	0	0	0	0	-	-
38	764	781	-	18	15	0	0	3	0	5	0	0	-	-
39	783	784	-	2	1	0	0	1	0	1	0	0	-	-
40	786	787	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
41	789	824	s_cbranch_scc0	36	20	4	0	7	5	5	4	1	3,2,1,0	0
42	826	916	s_cbranch_scc0	91	75	4	0	7	5	12	4	1	3,2,1,0	0
43	918	1005	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
44	1007	1094	s_cbranch_scc0	88	73	4	0	7	4	12	4	0	3,2,1,0	-
45	1096	1181	-	86	73	4	0	5	4	12	4	0	3,2,1,0	-
46	1183	1184	s_branch	2	1	0	0	1	0	1	0	0	-	-
47	1186	1189	s_cbranch_scc0	4	0	0	0	4	0	0	0	0	-	-
48	1191	1208	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
49	1210	1227	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
50	1229	1246	s_cbranch_scc0	18	8	0	0	10	0	8	0	0	-	-
51	1248	1264	-	17	9	0	0	8	0	8	0	0	-	-
52	1266	1266	-	1	1	0	0	0	0	1	0	0	-	-
53	1268	1268	-	1	1	0	0	0	0	1	0	0	-	-
54	1270	1270	-	1	1	0	0	0	0	1	0	0	-	-
55	1272	1274	s_cbranch_execz	3	0	0	0	3	0	0	0	0	-	-
56	1276	1277	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
57	1279	1290	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
58	1292	1292	-	1	0	0	0	1	0	0	0	0	-	-
59	1294	1295	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
60	1297	1308	s_branch	12	1	0	0	9	2	1	0	1	-	0,0
61	1310	1310	-	1	0	0	0	1	0	0	0	0	-	-
62	1312	1321	s_cbranch_scc0	10	0	1	0	8	1	0	0	1	-	0
63	1323	1324	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
64	1326	1333	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
65	1335	1335	-	1	0	0	0	1	0	0	0	0	-	-
66	1337	1338	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
67	1340	1347	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
68	1349	1349	-	1	0	0	0	1	0	0	0	0	-	-
69	1351	1354	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
70	1356	1357	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
71	1359	1366	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
72	1368	1368	-	1	0	0	0	1	0	0	0	0	-	-
73	1370	1371	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
74	1373	1380	s_branch	8	1	0	0	5	2	1	0	1	-	0,0
75	1382	1382	-	1	0	0	0	1	0	0	0	0	-	-
76	1384	1387	s_cbranch_scc0	4	0	1	0	3	0	0	0	0	-	-
77	1389	1390	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
78	1392	1397	-	6	1	0	0	3	2	1	0	1	-	0,0
79	1399	1400	s_cbranch_scc0	2	0	0	0	2	0	0	0	0	-	-
80	1402	1407	-	6	1	0	0	3	2	1	0	1	-	0,0
81	1409	1410	-	2	0	1	0	1	0	0	0	0	-	-
82	1412	1412	s_endpgm	1	0	0	0	0	0	0	0	0	-	-
